"id","invoice_id/id","company_id/id","partner_id/id","account_id/id","product_id/id","name","price_unit","quantity","discount"
"__setup__.account_invoice_line_91345","__setup__.account_invoice_36266","base.main_company","__setup__.res_partner_3095","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","3451.8","1.0","0.0"
"__setup__.account_invoice_line_91339","__setup__.account_invoice_36266","base.main_company","__setup__.res_partner_3095","l10n_ch.1_ch_coa_1100","__setup__.product_template_1828","[502-50-02] senseFly S.O.D.A. with EB integration kit HS Code: 8525.8000","1280.0","35.0","30.0"
"__setup__.account_invoice_line_91338","__setup__.account_invoice_36266","base.main_company","__setup__.res_partner_3095","l10n_ch.1_ch_coa_1100","__setup__.product_template_1658","[404-03-01] eBee Plus RTK The eBee Plus RTK/PPK is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all software and equipment needed for immediate operation. The package includes:  • eBee Plus RTK/PPK (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • RTK/PPK module activated • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue  HS code: 8525.8000  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply. ","15548.4","35.0","0.0"
"__setup__.account_invoice_line_88977","__setup__.account_invoice_35484","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_1848","[502-54-01] eBee integration kit for senseFly S.O.D.A. Corridor HS Code: 8529.9080","246.5","4.0","0.0"
"__setup__.account_invoice_line_88978","__setup__.account_invoice_35484","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_1825","[504-16-01] senseFly Dronepack HS Code: 4202.9200","271.2","1.0","0.0"
"__setup__.account_invoice_line_88979","__setup__.account_invoice_35484","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_1827","[502-48-02] senseFly S.O.D.A. HS Code: 8525.8000","1040.0","1.0","0.0"
"__setup__.account_invoice_line_88980","__setup__.account_invoice_35484","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_848","[500-01-03] WX RGB camera 18MP WX camera 18 MP that can be connected to and controlled via the drone's onboard autopilot system.  The high-resolution images can be downloaded after landing via USB-cable and processed with senseFly's Postflight software.   The WX camera 18 MP includes:  • camera battery  • camera battery charger  • memory card  • USB cable   HS code: 8525.8010","372.0","1.0","0.0"
"__setup__.account_invoice_line_88981","__setup__.account_invoice_35484","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB One spare left and right wing for the eBee. HS code: 3902.1000","138.75","5.0","0.0"
"__setup__.account_invoice_line_88982","__setup__.account_invoice_35484","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_475","[502-13-01] EB canopy for camera (clip) Foam cover for camera bay on eBee, including clips and sticker HS code: 6305.3900","39.95","3.0","0.0"
"__setup__.account_invoice_line_88983","__setup__.account_invoice_35484","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_1596","[504-01-01] wing pair ESEP HS Code: 8803.3000","138.75","14.0","0.0"
"__setup__.account_invoice_line_89344","__setup__.account_invoice_35610","base.main_company","__setup__.res_partner_4456","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","100.0","5.0","50.0"
"__setup__.account_invoice_line_89345","__setup__.account_invoice_35610","base.main_company","__setup__.res_partner_4456","l10n_ch.1_ch_coa_1100","__setup__.product_template_2007","[500-24-01] sf charger discharger","185.0","3.0","50.0"
"__setup__.account_invoice_line_89346","__setup__.account_invoice_35610","base.main_company","__setup__.res_partner_4456","l10n_ch.1_ch_coa_1100","__setup__.product_template_1596","[504-01-01] wing pair ESEP HS Code: 8803.3000","200.0","1.0","0.0"
"__setup__.account_invoice_line_89347","__setup__.account_invoice_35610","base.main_company","__setup__.res_partner_4456","l10n_ch.1_ch_coa_1100","__setup__.product_template_1600","[504-05-01] propeller ESEP (2 pack) HS Code: 8803.1000","25.0","3.0","100.0"
"__setup__.account_invoice_line_89348","__setup__.account_invoice_35610","base.main_company","__setup__.res_partner_4456","l10n_ch.1_ch_coa_1100","__setup__.product_template_1601","[504-06-01] rubber bands ESEP (10 pack) HS Code: 4016.9300","5.0","2.0","100.0"
"__setup__.account_invoice_line_89349","__setup__.account_invoice_35610","base.main_company","__setup__.res_partner_4456","l10n_ch.1_ch_coa_1100","__setup__.product_template_1666","[504-13-01] EP underbody skin HS Code: 8803.3000","38.0","2.0","50.0"
"__setup__.account_invoice_line_89350","__setup__.account_invoice_35610","base.main_company","__setup__.res_partner_4456","l10n_ch.1_ch_coa_1100","__setup__.product_template_2009","[504-18-01] senseFly GeoBase","5550.0","1.0","0.0"
"__setup__.account_invoice_line_89351","__setup__.account_invoice_35610","base.main_company","__setup__.res_partner_4456","l10n_ch.1_ch_coa_1100","__setup__.product_template_2024","[504-20-01] Tripod for GeoBase","600.0","1.0","0.0"
"__setup__.account_invoice_line_89352","__setup__.account_invoice_35610","base.main_company","__setup__.res_partner_4456","l10n_ch.1_ch_coa_1100","__setup__.product_template_1270","[MAPPER-OTC1] Pix4Dmapper Pro (single device), One-time charge","4490.0","1.0","0.0"
"__setup__.account_invoice_line_91227","__setup__.account_invoice_36222","base.main_company","__setup__.res_partner_7248","l10n_ch.1_ch_coa_1100","__setup__.product_template_1666","[504-13-01] EP underbody skin","34.85","1.0","0.0"
"__setup__.account_invoice_line_91228","__setup__.account_invoice_36222","base.main_company","__setup__.res_partner_7248","l10n_ch.1_ch_coa_1100","__setup__.product_template_1686","[706-03-01] ESEP motor set","390.0","1.0","0.0"
"__setup__.account_invoice_line_89343","__setup__.account_invoice_35610","base.main_company","__setup__.res_partner_4456","l10n_ch.1_ch_coa_1100","__setup__.product_template_1658","[404-03-01] eBee Plus RTK The eBee Plus RTK/PPK is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all software and equipment needed for immediate operation. The package includes:  • eBee Plus RTK/PPK (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • RTK/PPK module activated • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue  HS code: 8525.8000  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply. ","25990.0","1.0","0.0"
"__setup__.account_invoice_line_89547","__setup__.account_invoice_35667","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_1992","[706-38-01] Fuse Board support and shield","16.0","2.0","0.0"
"__setup__.account_invoice_line_89358","__setup__.account_invoice_35615","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_1744","[MAPPER-OTC1-U&S] Pix4Dmapper Pro (single device), Upgrades & Support","538.65","1.0","0.0"
"__setup__.account_invoice_line_89546","__setup__.account_invoice_35667","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_1991","[706-37-01] Fuse Board (with cable) HS Code 8534.0020","32.0","20.0","0.0"
"__setup__.account_invoice_line_91229","__setup__.account_invoice_36222","base.main_company","__setup__.res_partner_7248","l10n_ch.1_ch_coa_1100","__setup__.product_template_1991","[706-37-01] Fuse Board (with cable)","32.0","1.0","100.0"
"__setup__.account_invoice_line_89433","__setup__.account_invoice_35636","base.main_company","__setup__.res_partner_1311","l10n_ch.1_ch_coa_1100","__setup__.product_template_1658","[404-03-01] eBee Plus RTK The eBee Plus RTK/PPK is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all software and equipment needed for immediate operation. The package includes:  • eBee Plus RTK/PPK (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • RTK/PPK module activated • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue  HS code: 8525.8000  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply. ","16743.3","1.0","0.0"
"__setup__.account_invoice_line_89434","__setup__.account_invoice_35636","base.main_company","__setup__.res_partner_1311","l10n_ch.1_ch_coa_1100","__setup__.product_template_1873","[904-01-01] Trade-up discount ","-5500.0","1.0","0.0"
"__setup__.account_invoice_line_89435","__setup__.account_invoice_35636","base.main_company","__setup__.res_partner_1311","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","140.0","1.0","0.0"
"__setup__.account_invoice_line_89393","__setup__.account_invoice_35625","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_815","[502-28-01] thermoMAP","9592.0","1.0","0.0"
"__setup__.account_invoice_line_89394","__setup__.account_invoice_35625","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1383","[902-03-01] senseFly EB USB 16GB HS code: 8523.5100","11.0","30.0","0.0"
"__setup__.account_invoice_line_89395","__setup__.account_invoice_35625","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","431.25","1.0","0.0"
"__setup__.account_invoice_line_91230","__setup__.account_invoice_36222","base.main_company","__setup__.res_partner_7248","l10n_ch.1_ch_coa_1100","__setup__.product_template_521","[703-02-01] Repair Labour","130.0","1.0","0.0"
"__setup__.account_invoice_line_89740","__setup__.account_invoice_35710","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1686","[706-03-01] ESEP motor set HS Code: 8501.2030","390.0","4.0","0.0"
"__setup__.account_invoice_line_89741","__setup__.account_invoice_35710","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1991","[706-37-01] Fuse Board (with cable) HS Code 8534.0020","32.0","4.0","0.0"
"__setup__.account_invoice_line_89396","__setup__.account_invoice_35626","base.main_company","__setup__.res_partner_262","l10n_ch.1_ch_coa_1100","__setup__.product_template_1270","[MAPPER-OTC1] Pix4Dmapper Pro (single device), One-time charge","3742.5","1.0","0.0"
"__setup__.account_invoice_line_89119","__setup__.account_invoice_35513","base.main_company","__setup__.res_partner_1311","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","75.1","1.0","0.0"
"__setup__.account_invoice_line_89118","__setup__.account_invoice_35513","base.main_company","__setup__.res_partner_1311","l10n_ch.1_ch_coa_1100","__setup__.product_template_1596","[504-01-01] wing pair ESEP HS Code: 8803.3000","138.75","1.0","0.0"
"__setup__.account_invoice_line_91231","__setup__.account_invoice_36222","base.main_company","__setup__.res_partner_7248","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","307.5","1.0","0.0"
"__setup__.account_invoice_line_90273","__setup__.account_invoice_35933","base.main_company","__setup__.res_partner_91","l10n_ch.1_ch_coa_1100","__setup__.product_template_514","[702-13-01] EB blisters set for body","50.0","5.0","0.0"
"__setup__.account_invoice_line_90274","__setup__.account_invoice_35933","base.main_company","__setup__.res_partner_91","l10n_ch.1_ch_coa_1100","__setup__.product_template_502","[702-01-01] EB Servo set + servo-wing connector (2 items)","205.0","4.0","0.0"
"__setup__.account_invoice_line_90275","__setup__.account_invoice_35933","base.main_company","__setup__.res_partner_91","l10n_ch.1_ch_coa_1100","__setup__.product_template_507","[702-06-01] EB pitot sensor ebee + silicone tubes + LED","55.0","2.0","0.0"
"__setup__.account_invoice_line_90276","__setup__.account_invoice_35933","base.main_company","__setup__.res_partner_91","l10n_ch.1_ch_coa_1100","__setup__.product_template_508","[702-07-01] EB optical flow lens + board","85.0","2.0","0.0"
"__setup__.account_invoice_line_90277","__setup__.account_invoice_35933","base.main_company","__setup__.res_partner_91","l10n_ch.1_ch_coa_1100","__setup__.product_template_807","[702-10-02] EB lower body (V3 Body) HS code: 8525.8090","215.0","3.0","0.0"
"__setup__.account_invoice_line_90278","__setup__.account_invoice_35933","base.main_company","__setup__.res_partner_91","l10n_ch.1_ch_coa_1100","__setup__.product_template_1622","[702-57-01] EB RTK antenna (inc cover & holder)","350.0","1.0","0.0"
"__setup__.account_invoice_line_89113","__setup__.account_invoice_35510","base.main_company","__setup__.res_partner_1162","l10n_ch.1_ch_coa_1100","__setup__.product_template_1270","[MAPPER-OTC1] Pix4Dmapper Pro (single device), One-time charge","3742.5","4.0","0.0"
"__setup__.account_invoice_line_90392","__setup__.account_invoice_35967","base.main_company","__setup__.res_partner_1309","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","69.75","6.0","0.0"
"__setup__.account_invoice_line_89111","__setup__.account_invoice_35510","base.main_company","__setup__.res_partner_1162","l10n_ch.1_ch_coa_1100","__setup__.product_template_1657","[404-01-01] eBee Plus The eBee Plus is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all  software and equipment needed for immediate operation.  The package includes: • eBee Plus (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue • transport box with space for all material • download access to user manuals • senseFly Logbook  HS code: 8525.8090  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply","12593.0","2.0","0.0"
"__setup__.account_invoice_line_89470","__setup__.account_invoice_35643","base.main_company","__setup__.res_partner_1162","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB One spare left and right wing for the eBee.  HS code: 8803.3000","161.25","8.0","0.0"
"__setup__.account_invoice_line_89473","__setup__.account_invoice_35643","base.main_company","__setup__.res_partner_1162","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","427.95","1.0","0.0"
"__setup__.account_invoice_line_89469","__setup__.account_invoice_35643","base.main_company","__setup__.res_partner_1162","l10n_ch.1_ch_coa_1100","__setup__.product_template_562","[500-17-01] Radio tracker (receiver & transmitter) Easily track your drone after landing. This system includes a transmitter and a digital receiver. To be able to radio-track it whenever needed, the tiny transmitter simply has to be placed on the drone. Radiotracking system allows the user to locate the target and to recover it even if the distance is upper few tens of kilometers  HS code : 8526.1000","1096.5","1.0","0.0"
"__setup__.account_invoice_line_91098","__setup__.account_invoice_36177","base.main_company","__setup__.res_partner_91","l10n_ch.1_ch_coa_1100","__setup__.product_template_1842","[402-01-04] eBee BZ HS code: 8525.8000","8000.0","2.0","0.0"
"__setup__.account_invoice_line_91099","__setup__.account_invoice_36177","base.main_company","__setup__.res_partner_91","l10n_ch.1_ch_coa_1100","__setup__.product_template_355","[-] Administration Fee","50.0","1.0","0.0"
"__setup__.account_invoice_line_89750","__setup__.account_invoice_35712","base.main_company","__setup__.res_partner_2689","l10n_ch.1_ch_coa_1100","__setup__.product_template_1848","[502-54-01] eBee integration kit for senseFly S.O.D.A. Corridor HS Code: 8529.9080","270.3","3.0","0.0"
"__setup__.account_invoice_line_89751","__setup__.account_invoice_35712","base.main_company","__setup__.res_partner_2689","l10n_ch.1_ch_coa_1100","__setup__.product_template_858","[502-29-01] Camera Protection Kit HS code 8529.9090","89.25","2.0","0.0"
"__setup__.account_invoice_line_89752","__setup__.account_invoice_35712","base.main_company","__setup__.res_partner_2689","l10n_ch.1_ch_coa_1100","__setup__.product_template_487","[502-10-01] EB connector plate camera / USB  (with cable set) HS code : 8536.6953","40.0","2.0","0.0"
"__setup__.account_invoice_line_89753","__setup__.account_invoice_35712","base.main_company","__setup__.res_partner_2689","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","269.0","1.0","0.0"
"__setup__.account_invoice_line_90279","__setup__.account_invoice_35934","base.main_company","__setup__.res_partner_262","l10n_ch.1_ch_coa_1100","__setup__.product_template_507","[702-06-01] EB pitot sensor ebee + silicone tubes + LED","55.0","4.0","0.0"
"__setup__.account_invoice_line_90280","__setup__.account_invoice_35934","base.main_company","__setup__.res_partner_262","l10n_ch.1_ch_coa_1100","__setup__.product_template_807","[702-10-02] EB lower body (V3 Body) HS code: 8525.8090","215.0","3.0","0.0"
"__setup__.account_invoice_line_90281","__setup__.account_invoice_35934","base.main_company","__setup__.res_partner_262","l10n_ch.1_ch_coa_1100","__setup__.product_template_809","[702-28-01] EB onboard communication antenna HS code 8803.3000","20.0","2.0","0.0"
"__setup__.account_invoice_line_90282","__setup__.account_invoice_35934","base.main_company","__setup__.res_partner_262","l10n_ch.1_ch_coa_1100","__setup__.product_template_1816","[706-19-01] EP lower body HS Code : 8525.8090","215.0","2.0","0.0"
"__setup__.account_invoice_line_90283","__setup__.account_invoice_35934","base.main_company","__setup__.res_partner_262","l10n_ch.1_ch_coa_1100","__setup__.product_template_1648","[706-24-01] EP pitot sensor ebee + silicone tubes + LED HS Code : 8803.3000","55.0","2.0","0.0"
"__setup__.account_invoice_line_90285","__setup__.account_invoice_35934","base.main_company","__setup__.res_partner_262","l10n_ch.1_ch_coa_1100","__setup__.product_template_1622","[702-57-01] EB RTK antenna (inc cover & holder)","350.0","1.0","0.0"
"__setup__.account_invoice_line_91907","__setup__.account_invoice_36443","base.main_company","__setup__.res_partner_5745","l10n_ch.1_ch_coa_1100","__setup__.product_template_1304","[MAPPER-NC] Pix4Dmapper Pro, Non-commercial, One-time charge","3742.5","1.0","0.0"
"__setup__.account_invoice_line_89320","__setup__.account_invoice_35602","base.main_company","__setup__.res_partner_24","l10n_ch.1_ch_coa_1100","__setup__.product_template_1658","[404-03-01] eBee Plus RTK The eBee Plus RTK/PPK is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all software and equipment needed for immediate operation. The package includes:  • eBee Plus RTK/PPK (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • RTK/PPK module activated • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue  HS code: 8525.8000  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply. ","17992.0","1.0","15.0"
"__setup__.account_invoice_line_89321","__setup__.account_invoice_35602","base.main_company","__setup__.res_partner_24","l10n_ch.1_ch_coa_1100","__setup__.product_template_1596","[504-01-01] wing pair ESEP HS Code: 8803.3000","150.0","1.0","0.0"
"__setup__.account_invoice_line_90050","__setup__.account_invoice_35836","base.main_company","__setup__.res_partner_7248","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","80.25","4.0","0.0"
"__setup__.account_invoice_line_90284","__setup__.account_invoice_35934","base.main_company","__setup__.res_partner_262","l10n_ch.1_ch_coa_1100","__setup__.product_template_1706","[706-06-01] ESEP Servo set + servo-wing connector (2 items) HS Code: 8501.1020","205.0","4.0","0.0"
"__setup__.account_invoice_line_90200","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_514","[702-13-01] EB blisters set for body","45.0","30.0","0.0"
"__setup__.account_invoice_line_90201","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_704","[502-23-01] EB underbody skin","30.6","15.0","0.0"
"__setup__.account_invoice_line_91521","__setup__.account_invoice_36318","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_1378","[502-34-01] Sequoia with EB integration kit HS code: 8525.8010","3272.5","1.0","0.0"
"__setup__.account_invoice_line_91518","__setup__.account_invoice_36318","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_514","[702-13-01] EB blisters set for body","50.0","1.0","0.0"
"__setup__.account_invoice_line_91520","__setup__.account_invoice_36318","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_1658","[404-03-01] eBee Plus RTK The eBee Plus RTK/PPK is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all software and equipment needed for immediate operation. The package includes:  • eBee Plus RTK/PPK (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • RTK/PPK module activated • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue  HS code: 8525.8000  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply. ","12593.0","1.0","0.0"
"__setup__.account_invoice_line_90202","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_503","[702-02-01] EB ground station - modem HS 9015.9000","320.0","5.0","0.0"
"__setup__.account_invoice_line_90203","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_504","[702-03-01] EB motor set (motor + controller + mount + prop mount+washer+alu screws)","340.0","2.0","0.0"
"__setup__.account_invoice_line_90208","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB One spare left and right wing for the eBee. HS code: 3902.1000","138.75","6.0","0.0"
"__setup__.account_invoice_line_90209","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_468","[500-05-01] propeller SC-EB (2 pack) Spare propellers for eBee or swinglet. HS code: 8803.1000","17.25","5.0","0.0"
"__setup__.account_invoice_line_90210","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_503","[702-02-01] EB ground station - modem HS 9015.9000","320.0","3.0","0.0"
"__setup__.account_invoice_line_90211","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_703","[502-13-02] EB canopy for camera (magnetic)  HS code: 6305.3900","39.95","3.0","0.0"
"__setup__.account_invoice_line_90212","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_702","[502-12-02] EB canopy for battery (magnetic) Foam cover for battery bay on eBee, including clips and sticker.  HS code: 6305.3900","39.95","7.0","0.0"
"__setup__.account_invoice_line_90213","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_355","[-] Administration Fee","25.0","1.0","0.0"
"__setup__.account_invoice_line_90204","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_1301","[702-33-01] eBee & eBee RTK single service kit HS code: 8803.3000","720.0","5.0","0.0"
"__setup__.account_invoice_line_90206","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_133","[501-07-01] Rubber Bands (10 pack) Two (2) rubber bands at a time are needed to hold in place the propeller. HS Code: 4016.9300","3.0","5.0","0.0"
"__setup__.account_invoice_line_90207","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","55.5","10.0","0.0"
"__setup__.account_invoice_line_90205","__setup__.account_invoice_35899","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_1257","[402-01-03] eBee The eBee is a ready-to-deploy drone with a modular wing design, allowing transport in a carry-on luggage sized box. It is equipped with a high-resolution RGB camera and comes with all software and equipment needed for immediate operation. The package includes:  • eBee (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • RGB camera • camera battery charger with cables • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries EB • single charger for battery • 1 spare propeller and rubber bands • 1 EPP glue • transport box with space for all material • user manual EB  HS code: 8802.2000  Note: The eBee package allows download and use of eMotion 2* at no extra cost. *Software license terms and conditions apply.","8573.4","3.0","0.0"
"__setup__.account_invoice_line_90748","__setup__.account_invoice_36053","base.main_company","__setup__.res_partner_6278","l10n_ch.1_ch_coa_1100","__setup__.product_template_1596","[504-01-01] wing pair ESEP HS Code: 8803.3000","161.25","5.0","0.0"
"__setup__.account_invoice_line_90749","__setup__.account_invoice_36053","base.main_company","__setup__.res_partner_6278","l10n_ch.1_ch_coa_1100","__setup__.product_template_1600","[504-05-01] propeller ESEP (2 pack) HS Code: 8803.1000","20.25","5.0","0.0"
"__setup__.account_invoice_line_89114","__setup__.account_invoice_35510","base.main_company","__setup__.res_partner_1162","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","899.0","1.0","0.0"
"__setup__.account_invoice_line_89112","__setup__.account_invoice_35510","base.main_company","__setup__.res_partner_1162","l10n_ch.1_ch_coa_1100","__setup__.product_template_1657","[404-01-01] eBee Plus The eBee Plus is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all  software and equipment needed for immediate operation.  The package includes: • eBee Plus (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue • transport box with space for all material • download access to user manuals • senseFly Logbook  HS code: 8525.8090  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply","11081.0","2.0","0.0"
"__setup__.account_invoice_line_90750","__setup__.account_invoice_36053","base.main_company","__setup__.res_partner_6278","l10n_ch.1_ch_coa_1100","__setup__.product_template_1601","[504-06-01] rubber bands ESEP (10 pack) HS Code: 4016.9300","4.5","3.0","0.0"
"__setup__.account_invoice_line_90751","__setup__.account_invoice_36053","base.main_company","__setup__.res_partner_6278","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","649.0","1.0","0.0"
