"id","order_id/id","name","order_partner_id/id","product_id/id","price_unit","product_uom/id","product_uom_qty","discount","state"
"__setup__.sale_order_line_30319","__setup__.sale_order_8170","texte","__setup__.res_partner_1099","__setup__.product_template_1397","1.1","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_30437","__setup__.sale_order_8186","texte","__setup__.res_partner_5475","__setup__.product_template_7","10.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29881","__setup__.sale_order_8093","texte","__setup__.res_partner_3335","__setup__.product_template_1580","7552.0","product.product_uom_categ_unit","1.0","15.0","done"
"__setup__.sale_order_line_30044","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1674","1.47","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_31224","__setup__.sale_order_8391","texte","__setup__.res_partner_3","__setup__.product_template_7","150.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30045","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1604","1.39","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_29883","__setup__.sale_order_8093","texte","__setup__.res_partner_3335","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31640","__setup__.sale_order_8497","texte","__setup__.res_partner_196","__setup__.product_template_700","64.5","product.product_uom_categ_unit","32.0","0.0","done"
"__setup__.sale_order_line_30046","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1831","203.38","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_31580","__setup__.sale_order_8487","texte","__setup__.res_partner_3","__setup__.product_template_1669","39.95","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30047","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1622","202.9","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_30048","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_504","102.12","product.product_uom_categ_unit","20.0","0.0","done"
"__setup__.sale_order_line_29943","__setup__.sale_order_8105","texte","__setup__.res_partner_2848","__setup__.product_template_977","206.25","product.product_uom_categ_unit","2.0","100.0","done"
"__setup__.sale_order_line_31581","__setup__.sale_order_8487","texte","__setup__.res_partner_3","__setup__.product_template_7","100.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29819","__setup__.sale_order_8077","texte","__setup__.res_partner_197","__setup__.product_template_7","693.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30321","__setup__.sale_order_8170","texte","__setup__.res_partner_1099","__setup__.product_template_488","375.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_30322","__setup__.sale_order_8170","texte","__setup__.res_partner_1099","__setup__.product_template_503","375.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_30068","__setup__.sale_order_8119","texte","__setup__.res_partner_24","__setup__.product_template_355","25.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_28079","__setup__.sale_order_7645","texte","__setup__.res_partner_3169","__setup__.product_template_330","63.0","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_28077","__setup__.sale_order_7645","texte","__setup__.res_partner_3169","__setup__.product_template_1658","15832.8","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29155","__setup__.sale_order_7903","texte","__setup__.res_partner_3219","__setup__.product_template_328","138.75","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_29156","__setup__.sale_order_7903","texte","__setup__.res_partner_3219","__setup__.product_template_468","17.25","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_29777","__setup__.sale_order_8067","texte","__setup__.res_partner_6820","__setup__.product_template_1600","20.25","product.product_uom_categ_unit","12.0","0.0","sale"
"__setup__.sale_order_line_30112","__setup__.sale_order_8132","texte","__setup__.res_partner_262","__setup__.product_template_1622","350.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29787","__setup__.sale_order_8067","texte","__setup__.res_partner_6820","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30323","__setup__.sale_order_8170","texte","__setup__.res_partner_1099","__setup__.product_template_514","50.0","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_30853","__setup__.sale_order_8302","texte","__setup__.res_partner_6360","__setup__.product_template_1711","4.25","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_30838","__setup__.sale_order_8302","texte","__setup__.res_partner_6360","__setup__.product_template_700","60.0","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_30111","__setup__.sale_order_8132","texte","__setup__.res_partner_262","__setup__.product_template_1648","55.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_30325","__setup__.sale_order_8170","texte","__setup__.res_partner_1099","__setup__.product_template_1376","0.2","product.product_uom_categ_unit","100.0","0.0","done"
"__setup__.sale_order_line_30180","__setup__.sale_order_8144","texte","__setup__.res_partner_91","__setup__.product_template_507","55.0","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_34710","__setup__.sale_order_9270","texte","__setup__.res_partner_24","__setup__.product_template_1257","8001.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30326","__setup__.sale_order_8170","texte","__setup__.res_partner_1099","__setup__.product_template_1393","4.4","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_30483","__setup__.sale_order_8210","texte","__setup__.res_partner_4737","__setup__.product_template_7","875.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30176","__setup__.sale_order_8143","texte","__setup__.res_partner_91","__setup__.product_template_1601","4.5","product.product_uom_categ_unit","3.0","0.0","done"
"__setup__.sale_order_line_28456","__setup__.sale_order_7735","texte","__setup__.res_partner_3149","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28987","__setup__.sale_order_7864","texte","__setup__.res_partner_3149","__setup__.product_template_1469","0.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_32885","__setup__.sale_order_8841","texte","__setup__.res_partner_7370","__setup__.product_template_1658","26990.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_28975","__setup__.sale_order_7863","texte","__setup__.res_partner_1020","__setup__.product_template_1658","23750.0","product.product_uom_categ_unit","1.0","30.0","done"
"__setup__.sale_order_line_30155","__setup__.sale_order_8138","texte","__setup__.res_partner_5","__setup__.product_template_468","20.25","product.product_uom_categ_unit","12.0","0.0","sale"
"__setup__.sale_order_line_30158","__setup__.sale_order_8138","texte","__setup__.res_partner_5","__setup__.product_template_328","161.25","product.product_uom_categ_unit","2.0","0.0","sale"
"__setup__.sale_order_line_31054","__setup__.sale_order_8349","texte","__setup__.res_partner_4298","__setup__.product_template_1600","25.0","product.product_uom_categ_unit","2.0","0.0","draft"
"__setup__.sale_order_line_30847","__setup__.sale_order_8302","texte","__setup__.res_partner_6360","__setup__.product_template_569","10.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_30049","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1398","79.35","product.product_uom_categ_unit","18.0","0.0","done"
"__setup__.sale_order_line_30050","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_569","1.2","product.product_uom_categ_unit","20.0","0.0","done"
"__setup__.sale_order_line_30051","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_503","250.51","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_30053","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1177","980.13","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_30054","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1141","48.4","product.product_uom_categ_unit","12.0","0.0","done"
"__setup__.sale_order_line_30055","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1154","0.82","product.product_uom_categ_unit","20.0","0.0","done"
"__setup__.sale_order_line_31055","__setup__.sale_order_8349","texte","__setup__.res_partner_4298","__setup__.product_template_1825","369.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_31056","__setup__.sale_order_8349","texte","__setup__.res_partner_4298","__setup__.product_template_1378","3750.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_32887","__setup__.sale_order_8841","texte","__setup__.res_partner_7370","__setup__.product_template_1596","215.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_33330","__setup__.sale_order_8940","texte","__setup__.res_partner_7207","__setup__.product_template_1657","11872.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30056","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1146","4.41","product.product_uom_categ_unit","20.0","0.0","done"
"__setup__.sale_order_line_30057","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1162","5.78","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_30338","__setup__.sale_order_8170","texte","__setup__.res_partner_1099","__setup__.product_template_1648","55.0","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_29891","__setup__.sale_order_8096","texte","__setup__.res_partner_3970","__setup__.product_template_1263","13.6","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_32888","__setup__.sale_order_8841","texte","__setup__.res_partner_7370","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_30058","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1133","1091.6","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_30059","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_983","216.15","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_30061","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_328","31.23","product.product_uom_categ_unit","30.0","0.0","done"
"__setup__.sale_order_line_30062","__setup__.sale_order_8118","texte","__setup__.res_partner_5711","__setup__.product_template_1142","2.69","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_28977","__setup__.sale_order_7863","texte","__setup__.res_partner_1020","__setup__.product_template_976","202.5","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_30407","__setup__.sale_order_8193","texte","__setup__.res_partner_7182","__setup__.product_template_700","80.0","product.product_uom_categ_unit","2.0","100.0","done"
"__setup__.sale_order_line_30408","__setup__.sale_order_8193","texte","__setup__.res_partner_7182","__setup__.product_template_1597","100.0","product.product_uom_categ_unit","2.0","100.0","done"
"__setup__.sale_order_line_28978","__setup__.sale_order_7863","texte","__setup__.res_partner_1020","__setup__.product_template_700","64.5","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_30409","__setup__.sale_order_8193","texte","__setup__.res_partner_7182","__setup__.product_template_468","25.0","product.product_uom_categ_unit","1.0","100.0","done"
"__setup__.sale_order_line_30410","__setup__.sale_order_8193","texte","__setup__.res_partner_7182","__setup__.product_template_1600","25.0","product.product_uom_categ_unit","1.0","100.0","done"
"__setup__.sale_order_line_28979","__setup__.sale_order_7863","texte","__setup__.res_partner_1020","__setup__.product_template_1270","3742.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29179","__setup__.sale_order_7911","texte","__setup__.res_partner_6451","__setup__.product_template_1257","9555.0","product.product_uom_categ_unit","3.0","0.0","done"
"__setup__.sale_order_line_28980","__setup__.sale_order_7863","texte","__setup__.res_partner_1020","__setup__.product_template_1596","161.25","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_28981","__setup__.sale_order_7863","texte","__setup__.res_partner_1020","__setup__.product_template_1597","80.25","product.product_uom_categ_unit","2.0","0.0","sale"
"__setup__.sale_order_line_28982","__setup__.sale_order_7863","texte","__setup__.res_partner_1020","__setup__.product_template_1598","72.75","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_28983","__setup__.sale_order_7863","texte","__setup__.res_partner_1020","__setup__.product_template_1669","45.9","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_29893","__setup__.sale_order_8096","texte","__setup__.res_partner_3970","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30096","__setup__.sale_order_8130","texte","__setup__.res_partner_3970","__setup__.product_template_1601","4.5","product.product_uom_categ_unit","4.0","0.0","sale"
"__setup__.sale_order_line_30703","__setup__.sale_order_8268","texte","__setup__.res_partner_3335","__setup__.product_template_1771","4590.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30248","__setup__.sale_order_8158","texte","__setup__.res_partner_3970","__setup__.product_template_1596","161.25","product.product_uom_categ_unit","2.0","0.0","sale"
"__setup__.sale_order_line_31025","__setup__.sale_order_8346","texte","__setup__.res_partner_5745","__setup__.product_template_1378","3272.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30266","__setup__.sale_order_8163","texte","__setup__.res_partner_3335","__setup__.product_template_1657","17990.0","product.product_uom_categ_unit","2.0","62.0","sale"
"__setup__.sale_order_line_30267","__setup__.sale_order_8163","texte","__setup__.res_partner_3335","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_32539","__setup__.sale_order_8748","texte","__setup__.res_partner_6360","__setup__.product_template_1468","30.6","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_34983","__setup__.sale_order_9339","texte","__setup__.res_partner_2689","__setup__.product_template_1601","4.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_32763","__setup__.sale_order_8814","texte","__setup__.res_partner_3335","__setup__.product_template_702","45.9","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_28645","__setup__.sale_order_7779","texte","__setup__.res_partner_6178","__setup__.product_template_1597","69.75","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_31522","__setup__.sale_order_8470","texte","__setup__.res_partner_2689","__setup__.product_template_328","161.25","product.product_uom_categ_unit","15.0","0.0","done"
"__setup__.sale_order_line_30269","__setup__.sale_order_8164","texte","__setup__.res_partner_3335","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30411","__setup__.sale_order_8193","texte","__setup__.res_partner_7182","__setup__.product_template_133","5.0","product.product_uom_categ_unit","2.0","100.0","done"
"__setup__.sale_order_line_30413","__setup__.sale_order_8193","texte","__setup__.res_partner_7182","__setup__.product_template_7","15.0","product.product_uom_categ_unit","1.0","100.0","done"
"__setup__.sale_order_line_30433","__setup__.sale_order_8196","texte","__setup__.res_partner_10","__setup__.product_template_1596","161.25","product.product_uom_categ_unit","6.0","0.0","draft"
"__setup__.sale_order_line_29181","__setup__.sale_order_7911","texte","__setup__.res_partner_6451","__setup__.product_template_700","64.5","product.product_uom_categ_unit","20.0","0.0","done"
"__setup__.sale_order_line_29182","__setup__.sale_order_7911","texte","__setup__.res_partner_6451","__setup__.product_template_858","89.25","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_30641","__setup__.sale_order_8259","texte","__setup__.res_partner_3169","__setup__.product_template_133","3.0","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_31115","__setup__.sale_order_8366","texte","__setup__.res_partner_5077","__setup__.product_template_1706","2.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30094","__setup__.sale_order_8130","texte","__setup__.res_partner_3970","__setup__.product_template_815","9592.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30254","__setup__.sale_order_8159","texte","__setup__.res_partner_6591","__setup__.product_template_1597","69.75","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_30255","__setup__.sale_order_8159","texte","__setup__.res_partner_6591","__setup__.product_template_1596","138.75","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30256","__setup__.sale_order_8159","texte","__setup__.res_partner_6591","__setup__.product_template_1600","17.25","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30194","__setup__.sale_order_8148","texte","__setup__.res_partner_3219","__setup__.product_template_328","138.75","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_30264","__setup__.sale_order_8162","texte","__setup__.res_partner_1020","__setup__.product_template_1311","297.5","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_32526","__setup__.sale_order_8746","texte","__setup__.res_partner_6319","__setup__.product_template_1596","107.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31719","__setup__.sale_order_8521","texte","__setup__.res_partner_3219","__setup__.product_template_1828","1120.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_32764","__setup__.sale_order_8814","texte","__setup__.res_partner_3335","__setup__.product_template_503","375.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31521","__setup__.sale_order_8469","texte","__setup__.res_partner_2689","__setup__.product_template_700","64.5","product.product_uom_categ_unit","40.0","0.0","done"
"__setup__.sale_order_line_32889","__setup__.sale_order_8841","texte","__setup__.res_partner_7370","__setup__.product_template_1270","4990.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_30392","__setup__.sale_order_8187","texte","__setup__.res_partner_7179","__setup__.product_template_7","25.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30186","__setup__.sale_order_8144","texte","__setup__.res_partner_91","__setup__.product_template_502","205.0","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_30642","__setup__.sale_order_8259","texte","__setup__.res_partner_3169","__setup__.product_template_1600","17.25","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_30276","__setup__.sale_order_8157","texte","__setup__.res_partner_6664","__setup__.product_template_7","130.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30738","__setup__.sale_order_8279","texte","__setup__.res_partner_601","__setup__.product_template_700","64.5","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_30643","__setup__.sale_order_8259","texte","__setup__.res_partner_3169","__setup__.product_template_1311","276.25","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30391","__setup__.sale_order_8187","texte","__setup__.res_partner_7179","__setup__.product_template_1311","325.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30996","__setup__.sale_order_8340","texte","__setup__.res_partner_6591","__setup__.product_template_1600","17.25","product.product_uom_categ_unit","13.0","0.0","done"
"__setup__.sale_order_line_28648","__setup__.sale_order_7779","texte","__setup__.res_partner_6178","__setup__.product_template_7","350.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30991","__setup__.sale_order_8338","texte","__setup__.res_partner_5711","__setup__.product_template_1668","1.87","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_31127","__setup__.sale_order_8369","texte","__setup__.res_partner_5184","__setup__.product_template_1658","18712.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_30262","__setup__.sale_order_8162","texte","__setup__.res_partner_1020","__setup__.product_template_1467","82.45","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30265","__setup__.sale_order_8162","texte","__setup__.res_partner_1020","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30777","__setup__.sale_order_8285","texte","__setup__.res_partner_3335","__setup__.product_template_1596","161.25","product.product_uom_categ_unit","6.0","0.0","sale"
"__setup__.sale_order_line_30064","__setup__.sale_order_8115","texte","__setup__.res_partner_6970","__setup__.product_template_7","417.3","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30997","__setup__.sale_order_8340","texte","__setup__.res_partner_6591","__setup__.product_template_700","55.5","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_31555","__setup__.sale_order_8480","texte","__setup__.res_partner_197","__setup__.product_template_1599","4675.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30270","__setup__.sale_order_8155","texte","__setup__.res_partner_3169","__setup__.product_template_1669","39.95","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29292","__setup__.sale_order_7945","texte","__setup__.res_partner_3169","__setup__.product_template_1302","1350.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31021","__setup__.sale_order_8346","texte","__setup__.res_partner_5745","__setup__.product_template_1596","161.25","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30415","__setup__.sale_order_8194","texte","__setup__.res_partner_6696","__setup__.product_template_1378","2996.25","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31293","__setup__.sale_order_8408","texte","__setup__.res_partner_3219","__setup__.product_template_700","55.5","product.product_uom_categ_unit","30.0","0.0","done"
"__setup__.sale_order_line_31022","__setup__.sale_order_8346","texte","__setup__.res_partner_5745","__setup__.product_template_1597","80.25","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_34490","__setup__.sale_order_9215","texte","__setup__.res_partner_2841","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31660","__setup__.sale_order_8480","texte","__setup__.res_partner_197","__setup__.product_template_7","99.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_32375","__setup__.sale_order_8694","texte","__setup__.res_partner_5","__setup__.product_template_468","20.25","product.product_uom_categ_unit","40.0","0.0","sale"
"__setup__.sale_order_line_32376","__setup__.sale_order_8694","texte","__setup__.res_partner_5","__setup__.product_template_1600","20.25","product.product_uom_categ_unit","20.0","0.0","sale"
"__setup__.sale_order_line_31366","__setup__.sale_order_8426","texte","__setup__.res_partner_24","__setup__.product_template_328","138.75","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_24162","__setup__.sale_order_6666","texte","__setup__.res_partner_3864","__setup__.product_template_1378","3850.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30382","__setup__.sale_order_8185","texte","__setup__.res_partner_7177","__setup__.product_template_1658","26990.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_30383","__setup__.sale_order_8185","texte","__setup__.res_partner_7177","__setup__.product_template_1270","4990.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_30140","__setup__.sale_order_8136","texte","__setup__.res_partner_6137","__setup__.product_template_1846","71.4","product.product_uom_categ_unit","3.0","0.0","done"
"__setup__.sale_order_line_30381","__setup__.sale_order_8184","texte","__setup__.res_partner_6712","__setup__.product_template_1744","749.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_30384","__setup__.sale_order_8185","texte","__setup__.res_partner_7177","__setup__.product_template_1596","215.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_30385","__setup__.sale_order_8185","texte","__setup__.res_partner_7177","__setup__.product_template_1600","27.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_30992","__setup__.sale_order_8338","texte","__setup__.res_partner_5711","__setup__.product_template_1910","2.21","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_30386","__setup__.sale_order_8185","texte","__setup__.res_partner_7177","__setup__.product_template_1601","6.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_31559","__setup__.sale_order_8482","texte","__setup__.res_partner_3","__setup__.product_template_1596","138.75","product.product_uom_categ_unit","3.0","10.0","done"
"__setup__.sale_order_line_30387","__setup__.sale_order_8185","texte","__setup__.res_partner_7177","__setup__.product_template_1666","41.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_30390","__setup__.sale_order_8186","texte","__setup__.res_partner_5475","__setup__.product_template_328","200.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31024","__setup__.sale_order_8346","texte","__setup__.res_partner_5745","__setup__.product_template_7","373.9","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_32765","__setup__.sale_order_8814","texte","__setup__.res_partner_3335","__setup__.product_template_807","215.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_29373","__setup__.sale_order_7972","texte","__setup__.res_partner_4737","__setup__.product_template_508","85.0","product.product_uom_categ_unit","7.0","0.0","done"
"__setup__.sale_order_line_31032","__setup__.sale_order_8340","texte","__setup__.res_partner_6591","__setup__.product_template_7","79.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31154","__setup__.sale_order_8369","texte","__setup__.res_partner_5184","__setup__.product_template_1825","369.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_32239","__setup__.sale_order_8657","texte","__setup__.res_partner_5745","__setup__.product_template_1270","3742.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31148","__setup__.sale_order_8369","texte","__setup__.res_partner_5184","__setup__.product_template_1600","25.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_31368","__setup__.sale_order_8426","texte","__setup__.res_partner_24","__setup__.product_template_514","45.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31026","__setup__.sale_order_8346","texte","__setup__.res_partner_5745","__setup__.product_template_1825","319.2","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31149","__setup__.sale_order_8369","texte","__setup__.res_partner_5184","__setup__.product_template_1601","5.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_31294","__setup__.sale_order_8408","texte","__setup__.res_partner_3219","__setup__.product_template_7","75.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31151","__setup__.sale_order_8369","texte","__setup__.res_partner_5184","__setup__.product_template_1666","38.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_31152","__setup__.sale_order_8369","texte","__setup__.res_partner_5184","__setup__.product_template_1597","100.0","product.product_uom_categ_unit","2.0","0.0","draft"
"__setup__.sale_order_line_30864","__setup__.sale_order_8308","texte","__setup__.res_partner_3841","__setup__.product_template_1729","10.05","product.product_uom_categ_unit","1050.0","0.0","done"
"__setup__.sale_order_line_32378","__setup__.sale_order_8694","texte","__setup__.res_partner_5","__setup__.product_template_1598","72.75","product.product_uom_categ_unit","2.0","0.0","sale"
"__setup__.sale_order_line_30479","__setup__.sale_order_8213","texte","__setup__.res_partner_4737","__setup__.product_template_1580","7343.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_31409","__setup__.sale_order_8426","texte","__setup__.res_partner_24","__setup__.product_template_7","84.68","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30804","__setup__.sale_order_8279","texte","__setup__.res_partner_601","__setup__.product_template_7","450.95","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30481","__setup__.sale_order_8213","texte","__setup__.res_partner_4737","__setup__.product_template_1881","-1000.0","product.product_uom_categ_unit","1.0","0.0","done"
